id,area,title,user_story,expected_behavior,entry_points,source_files,platforms,edition,notes,status,phase,error_class,error_detail,test_method,tested_at,retest_status,retest_at,fix_notes
ESP-020,esp,Recommend administrator access only when coverage is at risk,As a non-elevated admin I want to know exactly which protected sources are missing so that I can judge whether a relaunch is worth it.,"The yellow banner renders only when not elevated and states ""Administrator access recommended - Coverage impact: N restricted evidence sources are unavailable:"" (""1 restricted evidence source is"" for one) or ""Protected evidence coverage may still be incomplete."" with none, then lists each restricted source string; when restartSupported is false it adds 'Close CMTrace Open and relaunch it explicitly as administrator.' and hides the relaunch button; when elevated the banner is absent.","ESP workspace elevation banner (role=region, aria-label 'Administrator coverage recommendation')",src/workspaces/esp-diagnostics/ElevationBanner.tsx,all,full,"Extends ESP-005 with the coverage-impact wording, singular/plural handling and the zero-restricted-source path.",pass,story,none,,"component_test: lists exact restricted evidence, states the numeric coverage impact, and invokes explicit relaunch",2026-09-24T21:30:00Z,,,
ESP-021,esp,Report administrator-restart outcomes truthfully,"As an admin I want the banner to distinguish requested, in-progress, cancelled and failed relaunches so that I do not retry something that is already running.","After Restart as administrator the aria-live line reads 'Administrator restart requested.', 'An administrator restart is already in progress.' for busy, 'Administrator restart was cancelled; coverage remains partial.' for cancelled, and for failed/unsupported describeElevationOutcome plus 'Coverage remains partial.'; alreadyElevated returns the banner to idle; the button is disabled only while requesting/requested (deliberately not on busy, so a request raised elsewhere cannot strand the user) and a coordinator contract break is caught, logged to the console and reported as failed rather than leaving it stuck on requesting.",Elevation banner > Restart as administrator,src/workspaces/esp-diagnostics/ElevationBanner.tsx,all,full,Extends ESP-005.,partial,story,coverage,component_test src/workspaces/esp-diagnostics/ElevationBanner.test.tsx (describe 'ElevationBanner restart outcomes'),component_test: ElevationBanner restart outcomes reports an in-flight restart as in progress rather than a failure,2026-09-24T21:30:00Z,,,
ESP-022,esp,Start live diagnostics and follow it out of Starting,As a Windows admin I want one click to begin collecting live ESP evidence so that the cockpit fills in without further setup.,"Start live diagnostics creates a fresh UUID request id, calls start_esp_diagnostics_session, applies the returned envelope as an initialSnapshot update and, while the state is still starting, polls get_esp_diagnostics_session every 100 ms until the session leaves starting or this request/session no longer owns the Starting state; the control then becomes Stop live diagnostics. The button is disabled off Windows and while analyzing/starting/stopping, a failed start shows the error alert, and no session is ever resumed that the workspace does not own.",ESP workspace > Start live diagnostics (Play icon); empty-state copy 'Live acquisition requires Windows.' / 'Windows live acquisition is read-only.',src/workspaces/esp-diagnostics/EspDiagnosticsWorkspace.tsx;src/lib/commands.ts;src-tauri/src/esp/session.rs,windows (disabled path all),full,Extends ESP-003 with the starting-owner poll and the ownership rule; session updates also arrive on the esp-diagnostics-session-update event and are dropped unless isEspSessionUpdate passes.,pass,story,none,,component_test: polls a starting session until live when the initial event was missed,2026-09-24T21:30:00Z,,,
ESP-023,esp,Reject invalid or duplicate live session starts,As an integration caller I want typed start failures so that I can tell a bad request from an already-running session.,"start_esp_diagnostics_session returns 'ESP diagnostics request ID must be a UUID' for a non-UUID request id, 'live ESP diagnostics are only supported on Windows' when live support is absent, and 'an ESP diagnostics session is already active: <existing id>' while a session is running; the successful envelope carries sessionId, requestId, sequence 0, state starting and the initial snapshot, and a worker that cannot be spawned yields the worker error after clearing the reservation.",IPC start_esp_diagnostics_session,src-tauri/src/esp/session.rs;src-tauri/src/commands/esp_diagnostics.rs,windows (unsupported error all),full,Companion get_esp_diagnostics_session rejects a non-UUID session id and returns 'ESP diagnostics session was not found' for an unknown or superseded one.,pass,story,none,,rust_test: session_validates_ids_and_reports_typed_unsupported_platform,2026-09-24T21:30:00Z,,,
ESP-024,esp,"Keep one live owner with debounced, monotonic updates",As an admin I want one live collection that updates steadily so that the cockpit never flickers or goes backwards.,"A single session owns acquisition; evidence changes are debounced by 250 ms, discovery refreshes every 2 s while live, and every esp-diagnostics-session-update carries a strictly increasing sequence so an older or duplicate sequence is ignored by the store. A refresh that partially loses sources keeps those partial coverage entries instead of clearing them, and tail-only updates use the post-poll UTC time without disturbing the monotonic debounce.",esp-diagnostics-session-update event; workspace live phase,src-tauri/src/esp/session.rs;src-tauri/src/esp/discovery.rs;src/workspaces/esp-diagnostics/use-esp-session-updates.ts;src/workspaces/esp-diagnostics/esp-diagnostics-store.ts,windows,full,The frontend additionally rejects a same-session update from a different request id and accepts sequence 0 exactly once as the initial update.,pass,story,none,,component_test: accepts sequence zero exactly once as the initial live update,2026-09-24T21:30:00Z,,,
ESP-025,esp,Stop live diagnostics,As a Windows admin I want to stop collection and keep the evidence already gathered so that I can hand the session off.,"Stop live diagnostics is disabled while the phase is stopping, cancels and joins the worker, then the store clears the native session id so the phase becomes ready when a snapshot exists (idle otherwise) and the Start button returns; stopping a session the manager no longer owns returns 'ESP diagnostics session was not found'; the retained snapshot, findings and evidence stay on screen.",ESP workspace > Stop live diagnostics (Stop icon),src/workspaces/esp-diagnostics/EspDiagnosticsWorkspace.tsx;src/workspaces/esp-diagnostics/esp-diagnostics-store.ts;src-tauri/src/esp/session.rs,windows,full,Extends ESP-003; a late live update arriving during stopping cannot move the phase back to live.,pass,story,none,,rust_test: session_concurrent_stop_callers_never_observe_a_live_post_join_envelope,2026-09-24T21:30:00Z,,,
ESP-026,esp,Expire a live session after eight hours,As an admin I want a bounded collection window so that a forgotten session cannot run forever.,"A session exceeding MAX_SESSION_DURATION (8 h) publishes state expired with reason expired, the store clears the native session id, the cockpit shows the retained snapshot as ready ('Analysis ready' / 'Captured'), and a new session can be started afterwards because the expired owner no longer blocks start.",ESP workspace after an 8-hour live session,src-tauri/src/esp/session.rs;src-tauri/src/esp/discovery.rs;src/workspaces/esp-diagnostics/esp-diagnostics-store.ts,windows,full,Extends ESP-003 with the expiry terminal state.,pass,story,none,,component_test: clears the native session identity when live collection expires,2026-09-24T21:30:00Z,,,
ESP-027,esp,Surface a failed live session as a terminal error,As an admin I want a crashed collector reported as an error so that I stop waiting and can retry.,"A worker panic or worker error publishes state error (wire value 'error') with reason error; the store sets phase error with 'The live ESP session failed.', the workspace renders a red role=alert, the session id is cleared, and a later request recovers from the error state.",ESP workspace error alert after a live session fails,src-tauri/src/esp/session.rs;src/workspaces/esp-diagnostics/esp-diagnostics-store.ts;src/workspaces/esp-diagnostics/EspDiagnosticsWorkspace.tsx,windows,full,Wire values are pinned by src-tauri/src/esp/session.rs::tests::failed_session_wire_values_match_the_frontend_error_contract.,pass,story,none,,component_test: clears the native session identity when the worker reports an error,2026-09-24T21:30:00Z,,,
ESP-028,esp,Discover bounded ESP-phase log sources,As a support engineer I want live collection to find the ESP-phase logs without scanning the whole disk so that acquisition stays fast and predictable.,"The candidate set comes from the embedded collection families (intune-ime, configmgr, msi, panther, setup, windows-update, wpm) plus the curated Windows deployment sources; per stem only the current file and at most three newest rotations are kept, temp roots are the four fixed categories scanned non-recursively with at most the 128 newest entries inspected and a 30-minute lookback, entry probing is capped at 512 per root and 4096 per temp root, and there is no arbitrary-root or deep-scan mode reachable from IPC.",Live session discovery pass (Windows); discovery coverage surfaced through the ESP evidence families,src-tauri/src/esp/discovery.rs,windows (testable all with injected fixtures),full,Embedded profile paths stay the source of truth; discovery does not keep a second catalog.,pass,story,none,,rust_test: discovery_uses_embedded_known_source_families_and_fixed_limits,2026-09-24T21:30:00Z,,,
ESP-029,esp,Report unreadable or unsafe log paths as coverage,As a support engineer I want missing or denied log paths reported instead of skipped so that an empty cockpit is never mistaken for a healthy one.,"Missing, permission-denied, failed and reparse-rejected known roots and temp roots produce DiscoveryPathFailure entries and root coverage carrying the source id and family (""missing root ... "", ""... rejected symlink entry""), the failure list is capped at 256 with truncation flagged, and candidates that are symlinks, reparse points, or resolve outside an allowed root are rejected with a typed containment failure before any read.",Live session discovery coverage; ESP evidence 'Source coverage' family,src-tauri/src/esp/discovery.rs;src-tauri/src/esp/live_session.rs,windows (testable all with injected fixtures),full,None of these failures fall through to an implicit full scan.,pass,story,none,,rust_test: known_discovery_reports_missing_root_coverage_with_source_identity,2026-09-24T21:30:00Z,,,
